,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
1,,ALL Journals,1129,148,561,418,0,0,0,0,0,0,0,2,Cell Systems
2,,ALL OTHERS (255),255,18,123,113,0,0,0,0,0,0,0,1,Cell Systems
3,8.982,CELL SYST,64,36,17,10,0,0,0,0,0,0,0,1,Cell Systems
4,4.122,SCI REP-UK,36,2,13,21,0,0,0,0,0,0,0,0,Cell Systems
5,12.353,NAT COMMUN,25,5,13,7,0,0,0,0,0,0,0,0,Cell Systems
6,2.766,PLOS ONE,20,2,5,13,0,0,0,0,0,0,0,0,Cell Systems
7,31.398,CELL,19,2,11,6,0,0,0,0,0,0,0,0,Cell Systems
8,11.561,NUCLEIC ACIDS RES,19,0,11,8,0,0,0,0,0,0,0,0,Cell Systems
9,9.504,P NATL ACAD SCI USA,18,2,10,6,0,0,0,0,0,0,0,0,Cell Systems
10,8.032,CELL REP,17,1,10,6,0,0,0,0,0,0,0,0,Cell Systems
11,,ONCOTARGET,17,2,4,11,0,0,0,0,0,0,0,0,Cell Systems
12,5.481,BIOINFORMATICS,16,0,11,5,0,0,0,0,0,0,0,0,Cell Systems
13,8.380,CURR OPIN BIOTECH,15,0,9,6,0,0,0,0,0,0,0,0,Cell Systems
14,8.500,MOL SYST BIOL,15,3,8,4,0,0,0,0,0,0,0,0,Cell Systems
15,41.577,NATURE,14,2,3,9,0,0,0,0,0,0,0,0,Cell Systems
16,3.955,PLOS COMPUT BIOL,14,1,11,2,0,0,0,0,0,0,0,0,Cell Systems
17,7.616,ELIFE,13,1,6,6,0,0,0,0,0,0,0,0,Cell Systems
18,13.214,GENOME BIOL,13,0,9,4,0,0,0,0,0,0,0,0,Cell Systems
19,26.919,NAT METHODS,12,1,8,3,0,0,0,0,0,0,0,0,Cell Systems
20,14.248,MOL CELL,11,3,6,2,0,0,0,0,0,0,0,0,Cell Systems
21,5.316,ACS SYNTH BIOL,10,1,4,5,0,0,0,0,0,0,0,0,Cell Systems
22,3.950,J PROTEOME RES,10,1,9,0,0,0,0,0,0,0,0,0,Cell Systems
23,41.465,NAT REV GENET,9,0,5,4,0,0,0,0,0,0,0,0,Cell Systems
24,7.572,CURR OPIN CHEM BIOL,8,1,3,4,0,0,0,0,0,0,0,0,Cell Systems
25,5.540,PLOS GENET,8,3,3,2,0,0,0,0,0,0,0,0,Cell Systems
26,3.495,BIOPHYS J,7,2,0,5,0,0,0,0,0,0,0,0,Cell Systems
27,2.213,BMC BIOINFORMATICS,7,1,4,2,0,0,0,0,0,0,0,0,Cell Systems
28,9.130,CANCER RES,7,2,0,5,0,0,0,0,0,0,0,0,Cell Systems
29,4.019,FRONT MICROBIOL,7,2,1,4,0,0,0,0,0,0,0,0,Cell Systems
30,3.191,GENES-BASEL,7,0,5,2,0,0,0,0,0,0,0,0,Cell Systems
31,,LECT N BIOINFORMAT,7,0,4,3,0,0,0,0,0,0,0,0,Cell Systems
32,6.291,MOL METAB,7,0,7,0,0,0,0,0,0,0,0,0,Cell Systems
33,13.578,TRENDS BIOTECHNOL,7,1,5,1,0,0,0,0,0,0,0,0,Cell Systems
34,5.770,BMC BIOL,6,0,6,0,0,0,0,0,0,0,0,0,Cell Systems
35,6.710,CURR OPIN MICROBIOL,6,2,1,3,0,0,0,0,0,0,0,0,Cell Systems
36,9.462,GENE DEV,6,1,3,2,0,0,0,0,0,0,0,0,Cell Systems
37,8.784,J CELL BIOL,6,1,3,2,0,0,0,0,0,0,0,0,Cell Systems
38,35.724,NAT BIOTECHNOL,6,0,1,5,0,0,0,0,0,0,0,0,Cell Systems
39,41.058,SCIENCE,6,1,5,0,0,0,0,0,0,0,0,0,Cell Systems
40,8.855,AM J HUM GENET,5,1,3,1,0,0,0,0,0,0,0,0,Cell Systems
41,6.042,ANAL CHEM,5,1,4,0,0,0,0,0,0,0,0,0,Cell Systems
42,8.220,BBA-REV CANCER,5,0,4,1,0,0,0,0,0,0,0,0,Cell Systems
43,11.452,BIOTECHNOL ADV,5,1,2,2,0,0,0,0,0,0,0,0,Cell Systems
44,3.730,BMC GENOMICS,5,1,3,1,0,0,0,0,0,0,0,0,Cell Systems
