,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
1,,ALL Journals,5668,64,338,455,509,388,162,278,454,381,239,2400,CYTOKINE & GROWTH FACTOR REVIEWS
2,,ALL OTHERS (733),733,10,36,45,62,58,20,28,56,47,30,341,CYTOKINE & GROWTH FACTOR REVIEWS
3,,ONCOTARGET,224,1,13,14,16,15,6,10,15,9,12,113,CYTOKINE & GROWTH FACTOR REVIEWS
4,4.122,SCI REP-UK,221,1,18,15,19,13,4,14,22,22,11,82,CYTOKINE & GROWTH FACTOR REVIEWS
5,2.766,PLOS ONE,158,3,6,10,12,12,3,7,6,9,11,79,CYTOKINE & GROWTH FACTOR REVIEWS
6,5.511,FRONT IMMUNOL,142,1,11,17,20,7,2,11,17,8,6,42,CYTOKINE & GROWTH FACTOR REVIEWS
7,3.687,INT J MOL SCI,86,1,7,12,8,3,0,2,4,4,3,42,CYTOKINE & GROWTH FACTOR REVIEWS
8,3.514,CYTOKINE,51,0,1,8,6,2,4,3,5,3,0,19,CYTOKINE & GROWTH FACTOR REVIEWS
9,4.539,J IMMUNOL,49,0,4,6,7,3,1,4,9,0,1,14,CYTOKINE & GROWTH FACTOR REVIEWS
10,1.922,MOL MED REP,44,0,0,1,2,3,1,0,4,5,5,23,CYTOKINE & GROWTH FACTOR REVIEWS
11,3.185,FISH SHELLFISH IMMUN,41,0,2,1,5,2,0,1,5,2,2,21,CYTOKINE & GROWTH FACTOR REVIEWS
12,3.549,MEDIAT INFLAMM,40,2,1,8,6,3,2,0,3,2,2,11,CYTOKINE & GROWTH FACTOR REVIEWS
13,4.011,J BIOL CHEM,38,1,2,3,3,6,3,1,3,3,0,13,CYTOKINE & GROWTH FACTOR REVIEWS
14,2.559,BIOCHEM BIOPH RES CO,35,0,1,0,5,3,2,1,2,2,2,17,CYTOKINE & GROWTH FACTOR REVIEWS
15,1.664,ONCOL LETT,35,0,0,2,2,3,3,0,4,2,1,18,CYTOKINE & GROWTH FACTOR REVIEWS
16,1.410,EXP THER MED,33,0,2,4,2,3,0,2,0,2,3,15,CYTOKINE & GROWTH FACTOR REVIEWS
17,4.368,J VIROL,32,0,5,3,7,1,3,1,0,1,0,11,CYTOKINE & GROWTH FACTOR REVIEWS
18,6.395,CYTOKINE GROWTH F R,30,1,1,7,2,1,0,3,1,0,2,12,CYTOKINE & GROWTH FACTOR REVIEWS
19,4.224,J LEUKOCYTE BIOL,28,0,2,7,0,2,1,2,2,2,2,8,CYTOKINE & GROWTH FACTOR REVIEWS
20,,TUMOR BIOL,28,0,3,1,1,1,2,2,2,1,0,15,CYTOKINE & GROWTH FACTOR REVIEWS
21,12.353,NAT COMMUN,27,1,1,4,4,2,1,3,0,0,1,10,CYTOKINE & GROWTH FACTOR REVIEWS
22,2.784,INT J MOL MED,26,0,1,1,2,2,2,0,1,5,0,12,CYTOKINE & GROWTH FACTOR REVIEWS
23,,PROG INFLAMM RES SER,24,0,9,0,0,2,0,0,0,6,0,7,CYTOKINE & GROWTH FACTOR REVIEWS
24,3.457,BIOMED PHARMACOTHER,22,1,2,1,3,1,0,1,5,0,0,8,CYTOKINE & GROWTH FACTOR REVIEWS
25,5.500,CELL PHYSIOL BIOCHEM,22,0,0,1,2,3,2,1,1,0,1,11,CYTOKINE & GROWTH FACTOR REVIEWS
26,1.396,INT J CLIN EXP PATHO,22,0,0,1,1,1,1,1,3,1,3,10,CYTOKINE & GROWTH FACTOR REVIEWS
27,5.076,MOL NEUROBIOL,22,0,0,3,2,3,4,1,1,0,0,8,CYTOKINE & GROWTH FACTOR REVIEWS
28,3.298,J IMMUNOL RES,21,1,2,1,1,0,0,3,3,2,0,8,CYTOKINE & GROWTH FACTOR REVIEWS
29,2.583,BIOMED RES INT,20,2,1,2,1,1,1,2,0,2,2,6,CYTOKINE & GROWTH FACTOR REVIEWS
30,5.638,CELL DEATH DIS,20,0,1,0,2,3,0,2,0,0,2,10,CYTOKINE & GROWTH FACTOR REVIEWS
31,9.504,P NATL ACAD SCI USA,20,1,2,0,4,2,0,2,1,0,0,8,CYTOKINE & GROWTH FACTOR REVIEWS
32,3.989,STEM CELLS INT,20,0,1,4,1,0,1,0,1,8,1,3,CYTOKINE & GROWTH FACTOR REVIEWS
33,6.854,ONCOGENE,19,0,1,3,0,1,1,2,4,0,2,5,CYTOKINE & GROWTH FACTOR REVIEWS
34,6.158,PLOS PATHOG,19,0,1,1,7,3,2,1,1,0,0,3,CYTOKINE & GROWTH FACTOR REVIEWS
